DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Montenegro,2018,28.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Montenegro,2019,28.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Montenegro,2020,28.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Montenegro,2021,27.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,North Macedonia,2013,25.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,North Macedonia,2014,25.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,North Macedonia,2016,26.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,North Macedonia,2017,26.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,North Macedonia,2018,26.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,North Macedonia,2019,26.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,North Macedonia,2020,26.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,North Macedonia,2021,26.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2013,30.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2014,30.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2015,30.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2016,31.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2017,31.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2018,31.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2019,31.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2020,31.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2021,32.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Netherlands,2022,32.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Norway,2013,31.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Norway,2014,31.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Norway,2015,31.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Norway,2016,31.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Norway,2017,32.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Norway,2018,30.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Norway,2019,33.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Norway,2020,34.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2013,26.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2014,26.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2015,26.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2016,27.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2017,27.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2018,27.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2019,27.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2020,27.9,ep,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2021,28.0,ep,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2022,28.4,b,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2023,28.5,ep,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Poland,2024,28.9,ep,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2014,29.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2015,30.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2016,30.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2017,30.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2018,31.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2019,31.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2020,32.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2021,32.0,bp,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2022,32.7,bp,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Portugal,2023,33.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2013,26.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2014,26.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2015,26.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2016,27.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2017,27.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2018,28.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2019,28.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2020,27.3,e,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2021,27.5,e,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2022,28.0,e,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2023,28.3,e,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Romania,2024,28.4,e,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2013,27.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2014,27.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2015,27.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2016,28.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2017,28.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2018,28.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2019,28.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2020,28.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2021,28.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2022,28.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2023,28.9,b,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Serbia,2024,29.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2013,33.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2014,33.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2015,33.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2016,33.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2017,33.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2018,34.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2019,34.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2020,34.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2021,34.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2022,34.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2023,34.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Sweden,2024,35.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2013,29.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2014,29.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2015,30.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2016,30.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2017,30.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2018,31.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2019,31.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2020,31.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2021,31.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2022,31.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2023,31.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovenia,2024,31.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2013,27.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2014,28.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2015,28.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2016,28.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2017,28.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2018,28.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2019,28.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2020,28.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2021,28.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2022,29.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2023,29.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Slovakia,2024,29.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2013,24.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2014,24.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2015,24.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2016,24.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2017,24.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2018,24.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2019,25.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2020,25.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2022,25.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2023,25.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Türkiye,2024,25.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Ukraine,2014,25.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Ukraine,2017,24.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Ukraine,2018,24.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Ukraine,2019,24.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,United Kingdom,2013,31.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,United Kingdom,2015,31.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Kosovo*,2016,29.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Kosovo*,2017,29.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Kosovo*,2018,28.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Mean age at first marriage - females,Kosovo*,2019,28.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Armenia,2015,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Armenia,2017,0.62,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Armenia,2018,0.63,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Austria,2013,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Austria,2014,0.52,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Austria,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Austria,2016,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Austria,2017,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Austria,2018,0.63,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Austria,2019,0.62,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Austria,2023,0.63,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Azerbaijan,2014,0.98,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Azerbaijan,2015,0.99,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Azerbaijan,2017,0.78,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Azerbaijan,2018,0.80,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Azerbaijan,2019,0.84,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belgium,2017,0.43,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belgium,2020,0.31,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belgium,2021,0.39,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belgium,2022,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belgium,2023,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2013,0.43,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2014,0.49,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2015,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2016,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2017,0.62,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2018,0.64,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2019,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2020,0.51,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2021,0.62,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2022,0.65,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2023,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Bulgaria,2024,0.55,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belarus,2013,0.94,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belarus,2014,0.92,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belarus,2015,0.92,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belarus,2016,0.74,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belarus,2017,0.79,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Belarus,2018,0.73,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2013,0.60,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2014,0.62,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2016,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2017,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2018,0.60,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2019,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2020,0.51,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2021,0.53,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2022,0.55,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2023,0.53,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Switzerland,2024,0.52,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2013,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2014,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2015,0.54,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2016,0.58,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2017,0.60,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2018,0.63,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2019,0.65,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2020,0.54,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2021,0.58,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2022,0.68,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2023,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Czechia,2024,0.55,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Germany,2013,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Germany,2014,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Germany,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Germany,2016,0.62,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Germany,2017,0.62,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Germany including former GDR,2013,0.57,,
