DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,101.53,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,103.10,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,103.93,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,105.15,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,117.21,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,132.38,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,134.17,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2013,99.37,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2014,99.56,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2016,100.23,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2017,100.45,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2018,101.53,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2019,103.10,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2020,103.93,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2021,105.15,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2022,117.21,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2023,132.38,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area - 19 countries  (2015-2022),2024,134.14,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2013,99.39,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2014,99.56,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2016,100.23,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2017,100.45,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2018,101.53,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2019,103.11,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2020,103.95,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2021,105.18,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2022,117.33,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2023,132.56,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Euro area – 20 countries (2023-2025),2024,134.35,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2013,99.54,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2014,100.13,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2016,101.10,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2017,103.31,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2018,106.56,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2019,111.81,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2020,113.74,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2021,114.59,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2022,137.89,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2023,162.72,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Estonia,2024,165.32,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013,100.20,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014,99.99,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016,100.09,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017,100.79,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018,102.27,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019,104.55,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2020,106.06,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2021,108.03,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2022,122.69,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2023,139.23,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2024,140.92,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2013,100.55,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2014,99.13,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2016,101.13,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2017,99.76,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2018,99.48,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2019,98.48,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2020,98.59,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2021,99.26,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2022,113.08,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2023,123.56,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Greece,2024,123.53,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2013,100.31,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2014,99.86,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2016,100.24,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2017,99.87,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2018,100.65,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2019,101.82,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2020,102.80,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2021,103.55,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2022,118.98,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2023,131.69,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Spain,2024,133.05,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,100.23,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,99.99,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,100.07,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,100.78,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,102.26,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,104.55,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,106.04,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,108.02,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,122.74,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,139.31,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,140.97,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2013,99.93,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2014,99.72,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2016,100.22,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2017,100.77,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2018,102.28,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2019,104.66,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2020,106.25,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2021,108.23,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2022,122.97,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2023,139.58,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 27 countries (from 2020),2024,141.25,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 28 countries (2013-2020),2013,100.23,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 28 countries (2013-2020),2014,99.99,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 28 countries (2013-2020),2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 28 countries (2013-2020),2016,100.07,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 28 countries (2013-2020),2017,100.78,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 28 countries (2013-2020),2018,102.26,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,European Union - 28 countries (2013-2020),2019,104.55,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2013,102.69,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2014,102.30,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2016,99.11,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2017,99.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2018,99.41,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2019,101.33,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2020,102.06,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2021,102.85,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2022,112.83,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2023,126.12,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Finland,2024,126.01,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2013,100.79,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2014,100.20,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2016,99.94,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2017,100.28,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2018,101.40,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2019,102.97,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2020,103.64,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2021,104.11,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2022,111.62,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2023,125.36,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,France,2024,126.96,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2013,101.40,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2014,99.92,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2016,100.60,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2017,100.42,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2018,101.75,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2019,104.33,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2020,105.15,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2021,108.14,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2022,132.37,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2023,154.63,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Croatia,2024,159.41,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2013,103.87,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2014,100.77,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2015,100.00,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2016,100.64,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2017,103.50,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2018,108.40,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2019,115.13,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2020,120.82,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2021,127.86,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2022,178.32,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2023,227.03,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Hungary,2024,221.28,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average index,Bread and cereals,Ireland,2013,105.1,,
