DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2022,141.68,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2023,146.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2024,152.83,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2013,97.25,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2014,97.68,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2016,103.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2017,107.44,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2018,112.42,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2019,117.36,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2020,123.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2021,131.08,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2022,141.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2023,146.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2024,152.88,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2013,97.18,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2014,97.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2016,103.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2017,107.56,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2018,112.56,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2019,117.59,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2020,123.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2021,131.30,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2022,141.98,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2023,146.92,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2024,153.87,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2013,74.86,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2014,90.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2016,105.33,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2017,110.78,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2018,120.45,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2019,129.22,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2020,141.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2021,159.55,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2022,187.85,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2023,210.10,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Estonia,2024,219.55,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2013,94.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2014,95.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2016,106.45,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2017,112.93,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2018,120.05,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2019,129.10,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2020,137.47,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2021,143.71,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2022,154.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2023,167.35,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Spain,2024,185.44,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,96.46,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,97.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,103.83,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,107.80,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,113.16,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,118.23,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,123.99,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,132.37,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,144.82,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,152.02,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,162.36,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2013,97.10,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2014,97.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2016,103.51,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2017,107.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2018,112.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2019,118.19,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2020,124.26,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2021,132.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2022,145.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2023,152.35,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 27 countries (from 2020),2024,162.71,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 28 countries (2013-2020),2013,96.46,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 28 countries (2013-2020),2014,97.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 28 countries (2013-2020),2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 28 countries (2013-2020),2016,103.83,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 28 countries (2013-2020),2017,107.80,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 28 countries (2013-2020),2018,113.16,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",European Union - 28 countries (2013-2020),2019,118.23,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2013,97.93,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2014,98.94,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2015,100.00,b,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2016,102.38,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2017,106.20,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2018,108.59,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2019,110.52,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2020,114.56,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2021,120.96,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2022,126.27,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2023,125.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Finland,2024,122.59,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2013,98.21,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2014,98.33,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2016,101.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2017,105.73,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2018,108.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2019,112.30,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2020,115.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2021,121.03,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2022,128.06,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2023,129.87,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",France,2024,129.04,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2013,108.86,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2014,106.55,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2016,96.60,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2017,96.52,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2018,99.95,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2019,108.28,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2020,109.63,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2021,119.36,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2022,140.24,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2023,152.84,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Croatia,2024,163.10,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2013,88.37,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2014,92.11,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2016,110.11,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2017,130.76,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2018,148.67,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2019,164.73,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2020,185.06,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2021,221.13,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Hungary,2022,268.66,,
